sticker_id,name,reference_price
8102,Sticker | mezii (Glitter) | Shanghai 2024,0.01
8104,Sticker | mezii (Gold) | Shanghai 2024,1.43
8105,Sticker | FlameZ | Shanghai 2024,0.01
8106,Sticker | FlameZ (Glitter) | Shanghai 2024,0.01
8110,Sticker | Spinx (Glitter) | Shanghai 2024,0.01
8119,Sticker | magixx (Holo) | Shanghai 2024,1.09
8127,Sticker | sh1ro (Holo) | Shanghai 2024,0.67
8133,Sticker | torzsi | Shanghai 2024,0.01
8233,Sticker | FL1T | Shanghai 2024,0.01
8237,Sticker | Jame | Shanghai 2024,0.02
8238,Sticker | Jame (Glitter) | Shanghai 2024,0.15
8241,Sticker | fame | Shanghai 2024,0.01
8245,Sticker | n0rb3r7 | Shanghai 2024,0.01
8257,Sticker | ultimate | Shanghai 2024,0.09
8269,Sticker | NAF | Shanghai 2024,0.03
8286,Sticker | hallzerk (Glitter) | Shanghai 2024,0.03
8294,Sticker | tabseN (Glitter) | Shanghai 2024,0.02
8346,Sticker | Senzu (Glitter) | Shanghai 2024,0.27
8373,Sticker | ztr | Shanghai 2024,0.01
8374,Sticker | ztr (Glitter) | Shanghai 2024,0.03
8378,Sticker | sl3nd (Glitter) | Shanghai 2024,0.04
8380,Sticker | sl3nd (Gold) | Shanghai 2024,1.38
8405,Sticker | brnz4n | Shanghai 2024,0.01
8417,Sticker | Ax1Le | Shanghai 2024,0.01
8421,Sticker | Heavygod | Shanghai 2024,0.01
8442,Sticker | aliStair (Glitter) | Shanghai 2024,0.06
8485,Sticker | phzy | Shanghai 2024,0.01
8493,Sticker | Summer | Shanghai 2024,0.1
8497,Sticker | ChildKing | Shanghai 2024,0.22
8501,Sticker | somebody | Shanghai 2024,0.12
8505,Sticker | L1haNg | Shanghai 2024,0.09
8509,Sticker | Kaze | Shanghai 2024,0.13
8510,Sticker | Kaze (Glitter) | Shanghai 2024,0.52
8517,Sticker | felps | Shanghai 2024,0.01
8521,Sticker | TRY | Shanghai 2024,0.01
8525,Sticker | decenty | Shanghai 2024,0.02
8526,Sticker | decenty (Glitter) | Shanghai 2024,0.05
8531,Sticker | noway (Holo) | Shanghai 2024,0.76
8557,Sticker | Vitality (Gold) | Austin 2025,4.0
8569,Sticker | The Mongolz (Gold) | Austin 2025,1.52
8604,Sticker | paiN Gaming (Holo) | Austin 2025,3.53
8614,Sticker | M80 | Austin 2025,0.01
8617,Sticker | M80 (Gold) | Austin 2025,4.08
8646,Sticker | Imperial Esports | Austin 2025,0.01
8647,Sticker | Imperial Esports (Foil) | Austin 2025,0.14
8660,Sticker | Metizport (Holo) | Austin 2025,11.73
8680,Sticker | Legacy (Holo) | Austin 2025,7.58
8725,Sticker | ZywOo (Holo) | Austin 2025,8.2
8794,Sticker | 910 (Gold) | Austin 2025,9.46
8799,Sticker | MAJ3R | Austin 2025,0.01
8809,Sticker | jottAAA (Holo) | Austin 2025,1.4
8817,Sticker | woxic (Holo) | Austin 2025,0.4
8829,Sticker | jL (Holo) | Austin 2025,11.47
8840,Sticker | Snax (Foil) | Austin 2025,0.03
8867,Sticker | NertZ | Austin 2025,0.01
8884,Sticker | kyxsan (Foil) | Austin 2025,0.12
8956,Sticker | ICY (Foil) | Austin 2025,0.04
8998,Sticker | molodoy (Gold) | Austin 2025,78.29
9020,Sticker | reck (Foil) | Austin 2025,0.06
9045,Sticker | Grim (Holo) | Austin 2025,1.4
9121,Sticker | Chr1zN (Holo) | Austin 2025,0.46
9129,Sticker | nicoodoz (Holo) | Austin 2025,0.57
9133,Sticker | spooke (Holo) | Austin 2025,1.39
9137,Sticker | Buzz (Holo) | Austin 2025,0.56
9227,Sticker | vexite | Austin 2025,0.01
9272,Sticker | Jee (Foil) | Austin 2025,0.95
9275,Sticker | Mercury | Austin 2025,0.04
9361,Sticker | Blood Angels,0.31
9381,Sticker | Thousand Sons 1,1.69
9383,Sticker | Night Lords 1,0.27
9395,Sticker | Ecclesiarchy,0.31
9396,Sticker | Inquisition,0.84
9411,Sticker | Adeptus Mechanicus 2,0.32
9452,Sticker | Cubix Connexion,0.02
9456,Sticker | Lock In,0.02
9473,Sticker | Good As New (Foil),4.71
9482,Sticker | Lucas,0.02
9573,Sticker | PARIVISION | Budapest 2025,0.07
9658,Sticker | KSCERATO | Budapest 2025,0.01
13,Sticker | Lucky 13,1.39
14,Sticker | Aces High,0.67
15,Sticker | Aces High (Holo),3.39
16,Sticker | I Conquered,0.33
17,Sticker | Seek & Destroy,0.68
18,Sticker | Black Dog,0.47
19,Sticker | Fearsome,0.6
20,Sticker | Fearsome (Holo),1.3
21,Sticker | Cerberus,0.26
22,Sticker | Easy Peasy,0.41
23,Sticker | Luck Skill,0.28
25,Sticker | Vigilance (Holo),1.94
26,Sticker | Lucky 13 (Foil),10.96
27,Sticker | Luck Skill (Foil),4.62
31,Sticker | Bish (Holo),4.65
32,Sticker | Bash (Holo),3.78
33,Sticker | Bosh (Holo),4.08
34,Sticker | Banana,0.93
35,Sticker | Bomb Code,4.65
36,Sticker | Chicken Lover,0.37
37,Sticker | Crown (Foil),436.69
38,Sticker | Good Game,2.48
39,Sticker | Good Luck,1.18
40,Sticker | Have Fun,0.44
42,Sticker | Let's Roll-oll (Holo),3.22
43,Sticker | Metal,0.32
44,Sticker | Nice Shot,1.29
46,Sticker | Stupid Banana (Foil),25.24
47,Sticker | Welcome to the Clutch,0.82
48,Sticker | 3DMAX | Katowice 2014,677.19
49,Sticker | 3DMAX (Holo) | Katowice 2014,3776.28
50,Sticker | compLexity Gaming | Katowice 2014,634.95
51,Sticker | compLexity Gaming (Holo) | Katowice 2014,1912.5
52,Sticker | Team Dignitas | Katowice 2014,1215.17
53,Sticker | Team Dignitas (Holo) | Katowice 2014,49402.23
55,Sticker | Fnatic | Katowice 2014,590.82
56,Sticker | Fnatic (Holo) | Katowice 2014,1121.72
57,Sticker | HellRaisers | Katowice 2014,539.99
58,Sticker | HellRaisers (Holo) | Katowice 2014,12960.58
59,Sticker | iBUYPOWER | Katowice 2014,5015.7
60,Sticker | iBUYPOWER (Holo) | Katowice 2014,69696.96
61,Sticker | Team LDLC.com | Katowice 2014,1575.23
62,Sticker | Team LDLC.com (Holo) | Katowice 2014,22198.91
63,Sticker | LGB eSports | Katowice 2014,966.52
64,Sticker | LGB eSports (Holo) | Katowice 2014,6292.51
65,Sticker | mousesports | Katowice 2014,674.29
66,Sticker | mousesports (Holo) | Katowice 2014,5023.03
67,Sticker | Clan-Mystik | Katowice 2014,684.32
68,Sticker | Clan-Mystik (Holo) | Katowice 2014,6120.95
69,Sticker | Natus Vincere | Katowice 2014,734.92
70,Sticker | Natus Vincere (Holo) | Katowice 2014,11773.55
71,Sticker | Ninjas in Pyjamas | Katowice 2014,604.27
72,Sticker | Ninjas in Pyjamas (Holo) | Katowice 2014,6793.09
73,Sticker | Reason Gaming | Katowice 2014,5500.0
74,Sticker | Reason Gaming (Holo) | Katowice 2014,72420.53
75,Sticker | Titan | Katowice 2014,4413.42
76,Sticker | Titan (Holo) | Katowice 2014,141149.23
77,Sticker | Virtus.Pro | Katowice 2014,588.54
78,Sticker | Virtus.Pro (Holo) | Katowice 2014,5531.83
79,Sticker | Vox Eminor | Katowice 2014,1019.78
80,Sticker | Vox Eminor (Holo) | Katowice 2014,24299.0
81,Sticker | ESL Wolf (Foil) | Katowice 2014,812.5
82,Sticker | ESL Skull (Foil) | Katowice 2014,699.2
101,Sticker | Backstab,0.25
102,Sticker | King on the Field,1177.01
103,Sticker | Howling Dawn,1491.3
104,Sticker | Bomb Doge,1.48
105,Sticker | Burn Them All,0.21
106,Sticker | Harp of War (Holo),2565.37
107,Sticker | Flammable (Foil),108.08
108,Sticker | Headhunter (Foil),36.45
109,Sticker | Llama Cannon,0.21
110,Sticker | New Sheriff (Foil),12.26
112,Sticker | Shave Master,0.33
113,Sticker | Rising Skull,0.72
115,Sticker | Swag (Foil),50.87
116,Sticker | Teamwork (Holo),1.35
117,Sticker | To B or not to B,0.15
118,Sticker | Winged Defuser,649.87
120,Sticker | Death Comes,0.43
121,Sticker | Rekt (Holo),0.89
122,Sticker | Cloud9 | Cologne 2014,15.71
123,Sticker | Cloud9 (Holo) | Cologne 2014,102.41
124,Sticker | Fnatic | Cologne 2014,8.85
125,Sticker | Fnatic (Holo) | Cologne 2014,39.66
126,Sticker | HellRaisers | Cologne 2014,10.89
127,Sticker | HellRaisers (Holo) | Cologne 2014,69.75
128,Sticker | Ninjas in Pyjamas | Cologne 2014,7.9
129,Sticker | Ninjas in Pyjamas (Holo) | Cologne 2014,38.68
130,Sticker | Team Dignitas | Cologne 2014,74.18
131,Sticker | Team Dignitas (Holo) | Cologne 2014,1251.88
132,Sticker | Team LDLC.com | Cologne 2014,28.19
133,Sticker | Team LDLC.com (Holo) | Cologne 2014,189.68
134,Sticker | Virtus.Pro | Cologne 2014,8.36
135,Sticker | Virtus.Pro (Holo) | Cologne 2014,39.86
136,Sticker | Copenhagen Wolves | Cologne 2014,7.84
137,Sticker | Copenhagen Wolves (Holo) | Cologne 2014,65.89
138,Sticker | dAT team | Cologne 2014,7.89
139,Sticker | dAT team (Holo) | Cologne 2014,144.1
140,Sticker | Epsilon eSports | Cologne 2014,8.45
141,Sticker | Epsilon eSports (Holo) | Cologne 2014,58.19
142,Sticker | iBUYPOWER | Cologne 2014,124.4
143,Sticker | iBUYPOWER (Holo) | Cologne 2014,333.79
144,Sticker | London Conspiracy | Cologne 2014,27.49
145,Sticker | London Conspiracy (Holo) | Cologne 2014,163.67
146,Sticker | Natus Vincere | Cologne 2014,15.04
147,Sticker | Natus Vincere (Holo) | Cologne 2014,82.83
148,Sticker | Titan | Cologne 2014,75.28
149,Sticker | Titan (Holo) | Cologne 2014,211.15
150,Sticker | Vox Eminor | Cologne 2014,31.6
151,Sticker | Vox Eminor (Holo) | Cologne 2014,196.19
152,Sticker | MTS GameGod Wolf | Cologne 2014,8.28
153,Sticker | MTS GameGod Wolf (Holo) | Cologne 2014,55.42
154,Sticker | ESL One Cologne 2014 (Blue),29.35
155,Sticker | ESL One Cologne 2014 (Red),122.16
173,Sticker | Bossy Burger,0.87
176,Sticker | CT in Banana,0.79
177,"Sticker | Don't Worry, I'm Pro",0.91
178,Sticker | Fight like a Girl,0.84
179,Sticker | Flashbang,0.95
180,Sticker | Kawaii Killer CT,0.78
181,Sticker | Nelu the Bear,0.83
182,Sticker | One Shot One Kill,0.88
185,Sticker | War Penguin,0.84
187,Sticker | Blitzkrieg,0.87
188,Sticker | Pigeon Master,0.88
189,Sticker | Terrorized,0.87
190,Sticker | Till Death Do Us Part,0.77
192,Sticker | Doomed,0.72
193,Sticker | Queen Of Pain,0.83
194,Sticker | Trick Or Threat,0.68
196,Sticker | Witch,0.9
198,Sticker | Fnatic | DreamHack 2014,28.56
199,Sticker | Fnatic (Holo) | DreamHack 2014,419.93
200,Sticker | Fnatic (Foil) | DreamHack 2014,152.98
201,Sticker | Cloud9 | DreamHack 2014,61.25
202,Sticker | Cloud9 (Holo) | DreamHack 2014,538.04
203,Sticker | Cloud9 (Foil) | DreamHack 2014,275.0
207,Sticker | Virtus.Pro | DreamHack 2014,29.64
208,Sticker | Virtus.Pro (Holo) | DreamHack 2014,299.35
210,Sticker | Ninjas in Pyjamas | DreamHack 2014,29.2
211,Sticker | Ninjas in Pyjamas (Holo) | DreamHack 2014,218.49
212,Sticker | Ninjas in Pyjamas (Foil) | DreamHack 2014,151.44
213,Sticker | Natus Vincere | DreamHack 2014,47.21
214,Sticker | Natus Vincere (Holo) | DreamHack 2014,398.82
215,Sticker | Natus Vincere (Foil) | DreamHack 2014,130.0
219,Sticker | Team Dignitas | DreamHack 2014,94.07
220,Sticker | Team Dignitas (Holo) | DreamHack 2014,670.27
221,Sticker | Team Dignitas (Foil) | DreamHack 2014,395.6
224,Sticker | HellRaisers | DreamHack 2014,87.47
225,Sticker | iBUYPOWER | DreamHack 2014,282.19
228,Sticker | Team LDLC.com | DreamHack 2014,65.96
229,Sticker | myXMG | DreamHack 2014,61.66
230,Sticker | DreamHack Winter 2014,36.19
231,Sticker | DreamHack Winter 2014 (Foil),188.46
233,Sticker | Copenhagen Wolves | DreamHack 2014,59.77
256,Sticker | Flipsid3 Tactics | DreamHack 2014,118.46
259,Sticker | Dinked,0.61
260,Sticker | Drug War Veteran,0.79
263,Sticker | My Little Friend,0.6
266,Sticker | SAS Chicken,0.83
267,Sticker | Thug Life,0.84
268,Sticker | T-Rekt,0.76
269,Sticker | Warowl,0.76
271,Sticker | Phoenix (Foil),2.63
272,Sticker | Bomb Squad (Foil),4.0
273,Sticker | Flickshot,1.09
274,Sticker | Headshot Guarantee,0.87
275,Sticker | Eco Rush,0.31
278,Sticker | Firestarter (Holo),3.56
279,Sticker | Lucky Cat (Foil),4.47
280,Sticker | Robo,0.84
281,Sticker | Witchcraft,0.85
282,Sticker | Wanna Fight,0.66
284,Sticker | Hamster Hawk,0.58
285,Sticker | Headless Chicken,0.97
286,Sticker | 3DMAX | Katowice 2015,80.13
287,Sticker | 3DMAX (Holo) | Katowice 2015,287.98
288,Sticker | 3DMAX (Foil) | Katowice 2015,228.58
290,Sticker | Cloud9 G2A | Katowice 2015,29.07
291,Sticker | Cloud9 G2A (Holo) | Katowice 2015,313.04
292,Sticker | Cloud9 G2A (Foil) | Katowice 2015,161.78
294,Sticker | Counter Logic Gaming | Katowice 2015,26.04
295,Sticker | Counter Logic Gaming (Holo) | Katowice 2015,368.08
300,Sticker | ESL One (Foil) | Katowice 2015,37.03
302,Sticker | Flipsid3 Tactics | Katowice 2015,42.14
303,Sticker | Flipsid3 Tactics (Holo) | Katowice 2015,535.16
304,Sticker | Flipsid3 Tactics (Foil) | Katowice 2015,146.66
306,Sticker | Fnatic | Katowice 2015,15.46
307,Sticker | Fnatic (Holo) | Katowice 2015,175.76
308,Sticker | Fnatic (Foil) | Katowice 2015,102.04
310,Sticker | HellRaisers | Katowice 2015,61.0
311,Sticker | HellRaisers (Holo) | Katowice 2015,221.34
312,Sticker | HellRaisers (Foil) | Katowice 2015,203.83
314,Sticker | Keyd Stars | Katowice 2015,29.71
315,Sticker | Keyd Stars (Holo) | Katowice 2015,298.89
316,Sticker | Keyd Stars (Foil) | Katowice 2015,141.85
318,Sticker | LGB eSports | Katowice 2015,140.59
319,Sticker | LGB eSports (Holo) | Katowice 2015,584.04
320,Sticker | LGB eSports (Foil) | Katowice 2015,532.11
322,Sticker | Natus Vincere | Katowice 2015,27.46
323,Sticker | Natus Vincere (Holo) | Katowice 2015,687.25
324,Sticker | Natus Vincere (Foil) | Katowice 2015,118.65
326,Sticker | Ninjas in Pyjamas  | Katowice 2015,12.02
327,Sticker | Ninjas in Pyjamas (Holo) | Katowice 2015,126.53
328,Sticker | Ninjas in Pyjamas (Foil) | Katowice 2015,86.2
330,Sticker | PENTA Sports  | Katowice 2015,15.26
331,Sticker | PENTA Sports (Holo) | Katowice 2015,102.48
332,Sticker | PENTA Sports (Foil) | Katowice 2015,52.77
334,Sticker | Team EnVyUs | Katowice 2015,13.18
335,Sticker | Team EnVyUs (Holo) | Katowice 2015,105.94
336,Sticker | Team EnVyUs (Foil) | Katowice 2015,79.07
338,Sticker | TSM Kinguin | Katowice 2015,12.99
339,Sticker | TSM Kinguin (Holo) | Katowice 2015,138.11
340,Sticker | TSM Kinguin (Foil) | Katowice 2015,62.37
342,Sticker | Titan | Katowice 2015,90.38
343,Sticker | Titan (Holo) | Katowice 2015,743.54
344,Sticker | Titan (Foil) | Katowice 2015,393.53
346,Sticker | Virtus.pro | Katowice 2015,16.43
347,Sticker | Virtus.pro (Holo) | Katowice 2015,322.33
348,Sticker | Virtus.pro (Foil) | Katowice 2015,95.03
350,Sticker | Vox Eminor  | Katowice 2015,101.08
351,Sticker | Vox Eminor (Holo) | Katowice 2015,2312.63
352,Sticker | Vox Eminor (Foil) | Katowice 2015,360.92
354,Sticker | ESL One | Katowice 2015,13.64
355,Sticker | Chabo,1.04
357,Sticker | Bombsquad (Foil),0.56
359,Sticker | Silent Ninja,0.05
360,Sticker | Silent Ninja (Foil),0.85
365,Sticker | Salute!,0.05
366,Sticker | The Spartan,0.17
367,Sticker | Unicorn,0.54
368,Sticker | Unicorn (Holo),2.46
369,Sticker | The Zombie,0.13
371,Sticker | Chi Bomb,0.89
372,Sticker | Doru The Fox,0.83
374,Sticker | CS On The Mind,0.84
377,Sticker | Kawaii Killer Terrorist,0.77
379,Sticker | Delicious Tears,0.68
380,Sticker | pronax | Cologne 2015,1.69
381,Sticker | pronax (Foil) | Cologne 2015,7.1
383,Sticker | flusha | Cologne 2015,2.21
384,Sticker | flusha (Foil) | Cologne 2015,16.13
386,Sticker | JW | Cologne 2015,2.55
389,Sticker | KRIMZ | Cologne 2015,2.04
390,Sticker | KRIMZ (Foil) | Cologne 2015,12.73
392,Sticker | olofmeister | Cologne 2015,2.82
393,Sticker | olofmeister (Foil) | Cologne 2015,27.37
395,Sticker | FalleN | Cologne 2015,17.64
396,Sticker | FalleN (Foil) | Cologne 2015,44.0
399,Sticker | steel (Foil) | Cologne 2015,12.32
401,Sticker | fer | Cologne 2015,10.67
402,Sticker | fer (Foil) | Cologne 2015,14.27
405,Sticker | boltz (Foil) | Cologne 2015,12.82
407,Sticker | coldzera | Cologne 2015,11.77
408,Sticker | coldzera (Foil) | Cologne 2015,22.16
411,Sticker | GuardiaN (Foil) | Cologne 2015,20.11
413,Sticker | Zeus | Cologne 2015,3.94
419,Sticker | Edward | Cologne 2015,4.17
420,Sticker | Edward (Foil) | Cologne 2015,63.33
422,Sticker | flamie | Cologne 2015,2.29
423,Sticker | flamie (Foil) | Cologne 2015,13.61
425,Sticker | Xizt | Cologne 2015,1.93
426,Sticker | Xizt (Foil) | Cologne 2015,12.06
428,Sticker | f0rest | Cologne 2015,2.55
429,Sticker | f0rest (Foil) | Cologne 2015,16.3
431,Sticker | GeT_RiGhT | Cologne 2015,2.65
432,Sticker | GeT_RiGhT (Foil) | Cologne 2015,17.03
434,Sticker | friberg | Cologne 2015,2.33
435,Sticker | friberg (Foil) | Cologne 2015,13.98
437,Sticker | allu | Cologne 2015,1.74
440,Sticker | kennyS | Cologne 2015,13.28
443,Sticker | kioShiMa | Cologne 2015,3.32
444,Sticker | kioShiMa (Foil) | Cologne 2015,29.0
446,Sticker | Happy | Cologne 2015,4.08
447,Sticker | Happy (Foil) | Cologne 2015,21.99
449,Sticker | apEX | Cologne 2015,3.03
450,Sticker | apEX (Foil) | Cologne 2015,20.68
453,Sticker | NBK- (Foil) | Cologne 2015,12.86
456,Sticker | karrigan (Foil) | Cologne 2015,23.73
459,Sticker | device (Foil) | Cologne 2015,38.68
462,Sticker | dupreeh (Foil) | Cologne 2015,19.42
464,Sticker | Xyp9x | Cologne 2015,2.45
465,Sticker | Xyp9x (Foil) | Cologne 2015,8.96
468,Sticker | cajunb (Foil) | Cologne 2015,8.7
470,Sticker | NEO | Cologne 2015,3.66
473,Sticker | pashaBiceps | Cologne 2015,9.8
476,Sticker | TaZ | Cologne 2015,2.2
482,Sticker | byali | Cologne 2015,2.25
485,Sticker | chrisJ | Cologne 2015,8.03
486,Sticker | chrisJ (Foil) | Cologne 2015,15.42
488,Sticker | gob b | Cologne 2015,4.52
489,Sticker | gob b (Foil) | Cologne 2015,11.02
492,Sticker | denis (Foil) | Cologne 2015,13.26
495,Sticker | nex (Foil) | Cologne 2015,11.5
497,Sticker | Spiidi | Cologne 2015,4.0
498,Sticker | Spiidi (Foil) | Cologne 2015,19.82
501,Sticker | AZR (Foil) | Cologne 2015,9.83
504,Sticker | Havoc (Foil) | Cologne 2015,12.69
509,Sticker | SPUNJ | Cologne 2015,5.49
510,Sticker | SPUNJ (Foil) | Cologne 2015,19.54
513,Sticker | yam (Foil) | Cologne 2015,10.67
518,Sticker | Rickeh | Cologne 2015,8.98
521,Sticker | emagine | Cologne 2015,14.64
524,Sticker | SnypeR | Cologne 2015,12.14
531,Sticker | markeloff (Foil) | Cologne 2015,18.99
534,Sticker | B1ad3 (Foil) | Cologne 2015,14.42
542,Sticker | DavCost | Cologne 2015,9.08
545,Sticker | dennis | Cologne 2015,2.3
548,Sticker | ScreaM | Cologne 2015,15.99
549,Sticker | ScreaM (Foil) | Cologne 2015,74.52
552,Sticker | rain (Foil) | Cologne 2015,47.51
558,Sticker | fox (Foil) | Cologne 2015,21.21
561,Sticker | rallen (Foil) | Cologne 2015,10.18
564,Sticker | Hyper (Foil) | Cologne 2015,27.97
567,Sticker | peet (Foil) | Cologne 2015,9.89
569,Sticker | Furlan | Cologne 2015,7.82
570,Sticker | Furlan (Foil) | Cologne 2015,9.38
573,Sticker | GruBy (Foil) | Cologne 2015,13.01
576,Sticker | Maniac (Foil) | Cologne 2015,31.48
578,Sticker | Ex6TenZ | Cologne 2015,15.5
579,Sticker | Ex6TenZ (Foil) | Cologne 2015,28.11
581,Sticker | shox | Cologne 2015,19.3
582,Sticker | shox (Foil) | Cologne 2015,39.44
585,Sticker | SmithZz (Foil) | Cologne 2015,28.84
587,Sticker | RpK | Cologne 2015,9.0
588,Sticker | RpK (Foil) | Cologne 2015,31.18
590,Sticker | hazed | Cologne 2015,5.54
591,Sticker | hazed (Foil) | Cologne 2015,11.98
594,Sticker | FNS (Foil) | Cologne 2015,16.65
597,Sticker | jdm64 (Foil) | Cologne 2015,15.69
603,Sticker | tarik (Foil) | Cologne 2015,16.21
605,Sticker | n0thing | Cologne 2015,3.76
606,Sticker | n0thing (Foil) | Cologne 2015,39.83
608,Sticker | seang@res | Cologne 2015,2.54
609,Sticker | seang@res (Foil) | Cologne 2015,14.25
611,Sticker | shroud | Cologne 2015,17.23
612,Sticker | shroud (Foil) | Cologne 2015,88.1
614,Sticker | freakazoid | Cologne 2015,3.13
615,Sticker | freakazoid (Foil) | Cologne 2015,21.02
617,Sticker | Skadoodle | Cologne 2015,8.93
618,Sticker | Skadoodle (Foil) | Cologne 2015,39.59
620,Sticker | Fnatic | Cologne 2015,3.03
621,Sticker | Fnatic (Foil) | Cologne 2015,17.19
623,Sticker | Virtus.Pro | Cologne 2015,3.95
624,Sticker | Virtus.Pro (Foil) | Cologne 2015,14.27
626,Sticker | mousesports | Cologne 2015,6.66
627,Sticker | mousesports (Foil) | Cologne 2015,36.07
629,Sticker | Natus Vincere | Cologne 2015,4.25
630,Sticker | Natus Vincere (Foil) | Cologne 2015,15.23
633,Sticker | Renegades (Foil) | Cologne 2015,9.7
635,Sticker | Team Kinguin | Cologne 2015,6.25
636,Sticker | Team Kinguin (Foil) | Cologne 2015,36.69
639,Sticker | Team eBettle (Foil) | Cologne 2015,10.46
641,Sticker | Cloud9 G2A | Cologne 2015,3.95
642,Sticker | Cloud9 G2A (Foil) | Cologne 2015,32.03
644,Sticker | Ninjas in Pyjamas | Cologne 2015,2.89
645,Sticker | Ninjas in Pyjamas (Foil) | Cologne 2015,14.79
647,Sticker | Team EnVyUs | Cologne 2015,3.93
648,Sticker | Team EnVyUs (Foil) | Cologne 2015,20.03
650,Sticker | Luminosity Gaming | Cologne 2015,12.17
651,Sticker | Luminosity Gaming (Foil) | Cologne 2015,43.85
653,Sticker | Team SoloMid | Cologne 2015,2.05
654,Sticker | Team SoloMid (Foil) | Cologne 2015,15.64
657,Sticker | Team Immunity (Foil) | Cologne 2015,14.75
660,Sticker | Flipsid3 Tactics (Foil) | Cologne 2015,35.54
662,Sticker | Titan | Cologne 2015,70.49
663,Sticker | Titan (Foil) | Cologne 2015,172.2
666,Sticker | Counter Logic Gaming (Foil) | Cologne 2015,40.18
668,Sticker | ESL | Cologne 2015,5.37
669,Sticker | ESL (Foil) | Cologne 2015,13.44
675,Sticker | FNS (Foil) | Cluj-Napoca 2015,17.97
678,Sticker | hazed (Foil) | Cluj-Napoca 2015,25.69
684,Sticker | tarik (Foil) | Cluj-Napoca 2015,29.94
687,Sticker | freakazoid (Foil) | Cluj-Napoca 2015,54.81
689,Sticker | seang@res | Cluj-Napoca 2015,4.84
690,Sticker | seang@res (Foil) | Cluj-Napoca 2015,23.78
692,Sticker | shroud | Cluj-Napoca 2015,17.0
693,Sticker | shroud (Foil) | Cluj-Napoca 2015,139.71
701,Sticker | apEX | Cluj-Napoca 2015,3.75
702,Sticker | apEX (Foil) | Cluj-Napoca 2015,27.01
704,Sticker | Happy | Cluj-Napoca 2015,3.7
705,Sticker | Happy (Foil) | Cluj-Napoca 2015,27.05
707,Sticker | kioShiMa | Cluj-Napoca 2015,2.66
708,Sticker | kioShiMa (Foil) | Cluj-Napoca 2015,17.55
710,Sticker | kennyS | Cluj-Napoca 2015,12.59
711,Sticker | kennyS (Foil) | Cluj-Napoca 2015,98.22
713,Sticker | NBK- | Cluj-Napoca 2015,2.78
714,Sticker | NBK- (Foil) | Cluj-Napoca 2015,25.24
716,Sticker | B1ad3 | Cluj-Napoca 2015,28.27
731,Sticker | flusha | Cluj-Napoca 2015,2.32
732,Sticker | flusha (Foil) | Cluj-Napoca 2015,16.6
737,Sticker | KRIMZ | Cluj-Napoca 2015,2.49
740,Sticker | olofmeister | Cluj-Napoca 2015,3.79
746,Sticker | dennis | Cluj-Napoca 2015,4.87
747,Sticker | dennis (Foil) | Cluj-Napoca 2015,14.19
749,Sticker | fox | Cluj-Napoca 2015,7.24
750,Sticker | fox (Foil) | Cluj-Napoca 2015,22.46
752,Sticker | Maikelele | Cluj-Napoca 2015,5.32
755,Sticker | rain | Cluj-Napoca 2015,12.55
756,Sticker | rain (Foil) | Cluj-Napoca 2015,53.35
758,Sticker | jkaem | Cluj-Napoca 2015,4.27
759,Sticker | jkaem (Foil) | Cluj-Napoca 2015,13.4
762,Sticker | boltz (Foil) | Cluj-Napoca 2015,16.12
764,Sticker | coldzera | Cluj-Napoca 2015,15.54
765,Sticker | coldzera (Foil) | Cluj-Napoca 2015,24.42
