weapon_name,skin_name,pattern,backside_blue,backside_purple,backside_gold,playside_blue,playside_purple,playside_gold
Talon Knife,Case Hardened,760,52.07,7.33,40.6,0.41,0.03,99.56
Talon Knife,Case Hardened,727,59.39,8.01,32.59,0.13,3.54,96.33
Talon Knife,Case Hardened,300,17.76,9.84,72.4,41.37,3.6,55.03
Talon Knife,Case Hardened,283,37.83,8.32,53.84,74.5,2.21,23.3
Talon Knife,Case Hardened,4,81.32,9.28,9.4,10.96,13.73,75.31
Talon Knife,Case Hardened,286,20.54,16.42,63.04,11.89,8.77,79.34
Talon Knife,Case Hardened,869,1.26,0.9,97.85,8.38,9.97,81.65
Talon Knife,Case Hardened,985,78.23,10.78,10.99,0.59,0.78,98.64
Talon Knife,Case Hardened,381,56.37,11.7,31.94,44.22,9.77,46.01
Talon Knife,Case Hardened,923,0.59,6.15,93.25,97.49,0.01,2.5
Talon Knife,Case Hardened,644,36.29,29.73,33.98,3.31,8.27,88.42
Talon Knife,Case Hardened,368,53.1,10.44,36.46,52.86,14.48,32.66
Talon Knife,Case Hardened,351,46.11,18.11,35.77,86.17,4.1,9.73
Talon Knife,Case Hardened,241,0.47,0.37,99.16,98.82,0.02,1.15
Talon Knife,Case Hardened,770,94.1,2.04,3.86,6.19,0.61,93.2
Talon Knife,Case Hardened,23,6.36,19.03,74.61,51.59,10.6,37.82
Talon Knife,Case Hardened,780,0.12,0.05,99.83,60.51,14.72,24.77
Talon Knife,Case Hardened,604,33.48,22.28,44.23,15.5,20.73,63.77
Talon Knife,Case Hardened,708,76.36,12.13,11.5,0.34,1.52,98.13
Talon Knife,Case Hardened,730,0.4,9.03,90.57,59.55,7.2,33.25
Talon Knife,Case Hardened,180,17.4,4.02,78.59,88.38,0.1,11.52
Talon Knife,Case Hardened,267,0.34,1.48,98.18,57.85,13.35,28.8
Talon Knife,Case Hardened,976,0.64,3.12,96.23,85.47,7.1,7.44
Talon Knife,Case Hardened,622,84.86,4.95,10.19,0.46,5.55,93.99
Talon Knife,Case Hardened,458,48.2,10.44,41.36,44.06,1.19,54.75
Talon Knife,Case Hardened,71,8.57,8.87,82.55,0.13,0.13,99.75
Talon Knife,Case Hardened,226,30.58,9.05,60.37,48.25,15.56,36.19
Talon Knife,Case Hardened,222,15.51,7.92,76.57,95.56,1.5,2.94
Talon Knife,Case Hardened,14,0.09,0.79,99.12,74.48,4.37,21.16
Talon Knife,Case Hardened,228,70.12,8.7,21.18,0.89,4.89,94.22
Talon Knife,Case Hardened,862,61.37,11.45,27.18,13.78,14.8,71.42
Talon Knife,Case Hardened,186,8.99,4.9,86.11,74.57,15.19,10.24
Talon Knife,Case Hardened,306,88.87,1.47,9.66,14.34,4.2,81.46
Talon Knife,Case Hardened,726,0.21,3.96,95.83,14.93,2.93,82.14
Talon Knife,Case Hardened,767,35.54,30.7,33.76,1.9,6.99,91.11
Talon Knife,Case Hardened,624,2.9,2.93,94.16,3.27,13.07,83.66
Talon Knife,Case Hardened,664,67.64,6.52,25.84,33.04,10.62,56.34
Talon Knife,Case Hardened,311,36.72,9.13,54.15,84.68,2.29,13.03
Talon Knife,Case Hardened,553,0.08,0.09,99.83,21.91,1.7,76.4
Talon Knife,Case Hardened,561,6.66,13.96,79.39,57.89,3.83,38.29
Talon Knife,Case Hardened,576,5.68,3.55,90.77,70.24,1.17,28.59
Talon Knife,Case Hardened,528,3.31,22.87,73.82,94.71,1.83,3.46
Talon Knife,Case Hardened,558,19.86,13.65,66.49,14.4,13.36,72.24
Talon Knife,Case Hardened,729,0.19,0.0,99.81,48.36,12.07,39.57
Talon Knife,Case Hardened,18,6.26,17.09,76.65,66.1,1.34,32.56
Talon Knife,Case Hardened,432,50.92,2.9,46.19,25.85,22.81,51.34
Talon Knife,Case Hardened,112,97.04,2.74,0.22,18.22,3.29,78.48
Talon Knife,Case Hardened,832,34.53,26.73,38.74,0.29,0.22,99.49
Talon Knife,Case Hardened,745,6.07,4.5,89.43,48.84,22.5,28.65
Talon Knife,Case Hardened,269,66.74,0.69,32.57,31.76,12.84,55.4
Talon Knife,Case Hardened,978,82.07,1.18,16.75,3.08,1.63,95.29
Talon Knife,Case Hardened,304,50.78,9.71,39.51,66.19,12.85,20.96
Talon Knife,Case Hardened,896,3.09,15.46,81.44,23.21,2.9,73.88
Talon Knife,Case Hardened,762,1.85,19.17,78.99,25.53,13.8,60.67
Talon Knife,Case Hardened,137,2.06,7.5,90.44,65.3,4.79,29.91
Talon Knife,Case Hardened,685,51.26,7.71,41.03,22.59,15.55,61.85
Talon Knife,Case Hardened,102,0.03,0.13,99.83,0.71,2.6,96.69
Talon Knife,Case Hardened,598,32.26,0.14,67.6,62.17,8.44,29.39
Talon Knife,Case Hardened,484,11.78,1.43,86.79,37.56,24.81,37.64
Talon Knife,Case Hardened,913,44.05,3.44,52.51,0.87,6.51,92.62
Talon Knife,Case Hardened,504,0.76,5.19,94.05,60.23,14.98,24.79
Talon Knife,Case Hardened,733,35.08,5.35,59.58,29.57,12.34,58.09
Talon Knife,Case Hardened,540,34.38,12.28,53.34,19.02,4.59,76.4
Talon Knife,Case Hardened,56,16.69,2.62,80.7,86.19,5.45,8.36
Talon Knife,Case Hardened,691,21.4,13.8,64.8,25.93,5.35,68.71
Talon Knife,Case Hardened,511,1.32,1.8,96.88,0.84,2.28,96.87
Talon Knife,Case Hardened,391,1.31,0.05,98.64,63.0,14.13,22.88
Talon Knife,Case Hardened,357,21.69,16.42,61.89,90.93,4.01,5.06
Talon Knife,Case Hardened,379,33.13,18.13,48.74,79.41,3.77,16.83
Talon Knife,Case Hardened,759,0.0,0.02,99.98,0.22,0.48,99.3
Talon Knife,Case Hardened,557,55.55,0.87,43.58,44.02,1.82,54.16
Talon Knife,Case Hardened,198,10.73,8.15,81.12,6.46,7.64,85.89
Talon Knife,Case Hardened,471,35.56,22.19,42.25,0.3,4.3,95.39
Talon Knife,Case Hardened,571,35.37,15.49,49.14,1.76,8.99,89.25
Talon Knife,Case Hardened,741,9.79,17.58,72.64,42.83,13.7,43.48
Skeleton Knife,Case Hardened,345,56.07,1.71,42.22,64.97,3.18,31.85
Skeleton Knife,Case Hardened,500,16.82,6.44,76.74,19.66,5.71,74.62
Skeleton Knife,Case Hardened,424,17.99,14.89,67.12,16.93,13.07,70.0
Skeleton Knife,Case Hardened,233,18.12,15.8,66.08,0.25,0.82,98.93
Skeleton Knife,Case Hardened,118,12.31,11.77,75.92,34.94,8.88,56.17
Skeleton Knife,Case Hardened,940,52.79,17.38,29.83,44.69,13.27,42.04
Skeleton Knife,Case Hardened,25,18.08,7.23,74.69,6.72,4.29,88.99
Skeleton Knife,Case Hardened,153,48.19,12.35,39.46,8.95,2.65,88.4
Skeleton Knife,Case Hardened,98,24.8,19.13,56.07,16.53,11.3,72.17
Skeleton Knife,Case Hardened,2,7.97,4.2,87.83,10.28,2.24,87.49
Skeleton Knife,Case Hardened,959,8.79,0.94,90.27,48.48,2.13,49.39
Skeleton Knife,Case Hardened,558,26.21,13.76,60.02,51.6,7.38,41.02
Skeleton Knife,Case Hardened,124,17.71,8.76,73.53,57.59,11.8,30.62
Skeleton Knife,Case Hardened,733,25.61,10.21,64.18,11.83,4.61,83.55
Skeleton Knife,Case Hardened,802,0.01,0.89,99.1,3.3,6.55,90.15
Skeleton Knife,Case Hardened,858,61.04,0.52,38.44,10.42,5.12,84.46
Skeleton Knife,Case Hardened,380,11.53,12.7,75.77,35.44,17.12,47.43
Skeleton Knife,Case Hardened,113,11.56,8.23,80.22,18.11,9.22,72.67
Skeleton Knife,Case Hardened,456,52.01,7.66,40.32,87.26,0.17,12.58
Skeleton Knife,Case Hardened,567,66.53,9.72,23.75,14.14,7.52,78.34
Skeleton Knife,Case Hardened,588,40.47,3.36,56.17,59.5,2.45,38.05
Skeleton Knife,Case Hardened,286,20.99,7.72,71.29,45.51,2.98,51.51
Skeleton Knife,Case Hardened,108,23.45,1.03,75.52,43.01,5.5,51.49
Skeleton Knife,Case Hardened,146,12.7,10.24,77.06,1.09,0.46,98.45
Skeleton Knife,Case Hardened,655,15.09,8.0,76.91,7.33,8.1,84.58
Skeleton Knife,Case Hardened,690,50.35,6.54,43.11,22.6,9.0,68.4
Skeleton Knife,Case Hardened,687,0.86,2.49,96.65,7.54,4.0,88.46
Skeleton Knife,Case Hardened,775,12.35,1.25,86.41,2.96,4.71,92.33
Skeleton Knife,Case Hardened,771,9.49,13.15,77.35,1.14,0.46,98.4
Skeleton Knife,Case Hardened,390,24.64,18.99,56.37,40.06,16.48,43.46
Skeleton Knife,Case Hardened,73,59.62,5.82,34.56,20.61,7.25,72.14
Skeleton Knife,Case Hardened,880,7.17,6.43,86.39,69.33,1.95,28.72
Skeleton Knife,Case Hardened,438,47.69,17.3,35.02,22.48,15.3,62.22
Skeleton Knife,Case Hardened,601,1.36,2.88,95.76,67.54,2.2,30.26
Skeleton Knife,Case Hardened,317,56.07,9.22,34.71,33.98,12.82,53.2
Skeleton Knife,Case Hardened,84,26.61,8.88,64.51,54.6,11.41,33.99
Skeleton Knife,Case Hardened,619,17.81,18.6,63.59,59.78,11.18,29.05
Skeleton Knife,Case Hardened,101,36.35,6.27,57.39,2.53,0.48,96.99
Skeleton Knife,Case Hardened,442,56.6,6.86,36.54,54.37,8.22,37.4
Skeleton Knife,Case Hardened,611,10.44,8.57,80.98,35.03,19.4,45.57
Skeleton Knife,Case Hardened,215,26.82,4.4,68.78,7.24,4.38,88.38
Skeleton Knife,Case Hardened,939,11.41,6.93,81.65,1.75,0.17,98.09
Skeleton Knife,Case Hardened,383,66.22,7.49,26.29,80.13,5.94,13.93
Skeleton Knife,Case Hardened,643,66.03,3.35,30.62,10.16,3.98,85.86
Skeleton Knife,Case Hardened,422,6.63,4.08,89.29,4.28,5.81,89.91
Skeleton Knife,Case Hardened,821,41.21,10.03,48.76,53.7,5.1,41.2
Skeleton Knife,Case Hardened,305,42.49,20.28,37.23,0.7,1.16,98.14
Skeleton Knife,Case Hardened,429,59.21,5.75,35.04,54.55,7.99,37.46
Skeleton Knife,Case Hardened,140,46.08,22.22,31.7,26.34,20.68,52.98
Skeleton Knife,Case Hardened,581,8.26,6.67,85.07,35.42,23.13,41.46
Skeleton Knife,Case Hardened,212,29.4,9.74,60.87,51.86,6.09,42.05
Skeleton Knife,Case Hardened,510,44.52,6.51,48.97,0.86,0.09,99.05
Skeleton Knife,Case Hardened,598,11.74,0.33,87.93,27.2,2.24,70.56
Skeleton Knife,Case Hardened,956,16.75,6.52,76.73,46.89,6.75,46.35
Skeleton Knife,Case Hardened,516,67.39,2.65,29.95,66.75,6.28,26.97
Skeleton Knife,Case Hardened,715,14.13,10.09,75.77,41.45,3.62,54.93
Skeleton Knife,Case Hardened,583,46.1,5.8,48.1,89.57,3.95,6.48
Skeleton Knife,Case Hardened,169,21.66,4.51,73.82,87.71,0.32,11.97
Skeleton Knife,Case Hardened,271,2.47,3.25,94.28,0.61,10.52,88.86
Skeleton Knife,Case Hardened,353,1.88,10.3,87.81,27.91,10.69,61.4
Skeleton Knife,Case Hardened,384,1.0,0.02,98.98,40.46,18.3,41.24
Skeleton Knife,Case Hardened,35,2.03,1.1,96.87,28.21,17.44,54.35
Skeleton Knife,Case Hardened,833,31.34,8.51,60.15,3.55,2.26,94.19
Skeleton Knife,Case Hardened,943,26.0,13.58,60.42,0.05,0.03,99.92
Skeleton Knife,Case Hardened,262,54.14,3.52,42.34,62.58,0.95,36.47
Skeleton Knife,Case Hardened,374,56.53,6.32,37.14,58.37,3.97,37.66
Skeleton Knife,Case Hardened,998,39.34,6.55,54.11,10.21,1.08,88.71
Skeleton Knife,Case Hardened,931,2.64,5.46,91.9,11.14,14.55,74.31
Skeleton Knife,Case Hardened,394,32.4,11.17,56.43,28.45,16.86,54.69
Skeleton Knife,Case Hardened,525,53.86,3.3,42.84,52.87,6.15,40.98
Skeleton Knife,Case Hardened,495,62.93,14.23,22.84,21.89,15.22,62.89
Skeleton Knife,Case Hardened,81,44.03,5.81,50.16,22.64,5.87,71.48
Skeleton Knife,Case Hardened,393,6.08,0.42,93.5,56.81,5.5,37.69
Skeleton Knife,Case Hardened,634,24.17,9.29,66.54,83.96,5.31,10.72
Skeleton Knife,Case Hardened,818,3.53,7.49,88.98,56.13,8.25,35.62
Skeleton Knife,Case Hardened,496,58.53,9.02,32.45,62.42,1.71,35.86
Skeleton Knife,Case Hardened,668,44.53,8.12,47.34,84.78,2.79,12.43
Skeleton Knife,Case Hardened,272,1.22,3.46,95.32,20.43,10.69,68.88
Skeleton Knife,Case Hardened,68,1.8,7.51,90.69,0.12,6.51,93.37
Skeleton Knife,Case Hardened,56,83.95,4.63,11.42,23.47,15.07,61.47
Skeleton Knife,Case Hardened,618,67.26,10.7,22.04,5.53,2.06,92.41
Skeleton Knife,Case Hardened,43,4.2,10.14,85.66,37.84,13.08,49.08
Skeleton Knife,Case Hardened,910,1.96,2.65,95.39,63.24,10.12,26.63
Skeleton Knife,Case Hardened,640,81.67,3.12,15.21,54.39,7.03,38.58
Skeleton Knife,Case Hardened,310,41.65,8.0,50.35,41.43,10.98,47.59
Skeleton Knife,Case Hardened,532,41.47,6.92,51.61,43.0,6.01,50.99
Skeleton Knife,Case Hardened,610,12.5,6.27,81.23,39.73,4.98,55.29
Skeleton Knife,Case Hardened,248,20.66,2.45,76.88,0.64,0.32,99.04
Skeleton Knife,Case Hardened,39,18.66,5.31,76.03,1.02,0.86,98.12
Skeleton Knife,Case Hardened,27,46.59,6.84,46.57,17.85,6.6,75.56
Skeleton Knife,Case Hardened,829,47.25,15.08,37.67,23.95,19.29,56.77
Skeleton Knife,Case Hardened,784,25.63,3.0,71.36,3.9,6.66,89.44
Skeleton Knife,Case Hardened,914,18.86,16.07,65.07,1.18,0.11,98.72
Skeleton Knife,Case Hardened,805,40.65,2.2,57.14,45.52,2.03,52.45
Skeleton Knife,Case Hardened,746,3.87,4.79,91.34,0.0,0.25,99.74
Skeleton Knife,Case Hardened,138,32.15,9.96,57.89,34.76,9.17,56.07
Skeleton Knife,Case Hardened,712,24.4,13.15,62.45,35.6,13.39,51.01
Skeleton Knife,Case Hardened,294,23.96,17.33,58.71,72.79,12.23,14.98
Skeleton Knife,Case Hardened,887,39.85,3.35,56.8,50.66,5.1,44.24
Skeleton Knife,Case Hardened,578,20.44,12.11,67.45,9.91,5.09,85.0
Skeleton Knife,Case Hardened,63,20.44,5.03,74.53,32.41,4.45,63.14
Skeleton Knife,Case Hardened,562,20.77,8.26,70.97,24.48,7.07,68.46
Skeleton Knife,Case Hardened,447,74.11,0.78,25.11,74.55,5.23,20.22
Skeleton Knife,Case Hardened,849,62.05,5.03,32.92,26.1,8.03,65.87
Skeleton Knife,Case Hardened,786,49.81,6.47,43.73,14.96,6.52,78.52
Skeleton Knife,Case Hardened,926,22.56,18.63,58.82,22.7,14.41,62.89
Skeleton Knife,Case Hardened,24,4.12,6.67,89.21,0.39,0.56,99.05
Skeleton Knife,Case Hardened,955,51.48,2.78,45.74,52.81,7.69,39.5
Skeleton Knife,Case Hardened,281,7.61,3.83,88.55,82.92,2.37,14.71
Skeleton Knife,Case Hardened,922,45.2,14.42,40.39,73.87,1.81,24.32
Skeleton Knife,Case Hardened,239,4.01,8.95,87.04,59.79,8.45,31.75
Skeleton Knife,Case Hardened,817,13.63,11.69,74.68,5.71,6.56,87.73
Skeleton Knife,Case Hardened,812,5.32,6.5,88.18,72.0,9.63,18.37
Skeleton Knife,Case Hardened,750,12.56,9.07,78.37,43.23,4.88,51.9
Skeleton Knife,Case Hardened,363,53.26,0.44,46.3,32.13,0.95,66.93
Skeleton Knife,Case Hardened,649,48.38,10.85,40.77,46.68,12.7,40.63
Skeleton Knife,Case Hardened,528,36.87,2.92,60.21,38.82,9.32,51.86
Skeleton Knife,Case Hardened,115,18.29,6.25,75.46,44.65,6.88,48.48
Skeleton Knife,Case Hardened,933,24.85,12.22,62.93,6.72,0.9,92.38
Skeleton Knife,Case Hardened,497,89.99,0.37,9.64,4.98,2.24,92.78
Skeleton Knife,Case Hardened,559,17.48,6.52,76.0,38.79,7.11,54.1
Skeleton Knife,Case Hardened,748,9.2,3.39,87.41,45.57,20.03,34.4
Skeleton Knife,Case Hardened,227,1.91,3.39,94.7,45.47,2.73,51.8
Skeleton Knife,Case Hardened,202,6.16,6.42,87.42,66.69,4.68,28.63
Skeleton Knife,Case Hardened,680,25.85,9.24,64.91,62.86,8.9,28.25
Skeleton Knife,Case Hardened,468,93.11,1.5,5.39,5.42,4.29,90.29
Skeleton Knife,Case Hardened,54,14.75,12.34,72.92,37.65,16.94,45.41
Skeleton Knife,Case Hardened,116,66.19,6.12,27.69,47.62,1.29,51.08
Skeleton Knife,Case Hardened,480,22.82,7.0,70.18,25.11,10.89,64.0
Skeleton Knife,Case Hardened,902,60.06,4.22,35.72,43.53,9.64,46.82
Skeleton Knife,Case Hardened,702,73.27,1.24,25.49,17.76,5.99,76.25
Skeleton Knife,Case Hardened,704,15.7,6.59,77.7,77.82,0.12,22.06
Skeleton Knife,Case Hardened,29,1.04,6.76,92.2,16.25,15.22,68.53
Skeleton Knife,Case Hardened,284,23.24,13.22,63.54,2.15,12.95,84.9
Skeleton Knife,Case Hardened,911,0.22,2.06,97.71,48.16,16.78,35.05
Skeleton Knife,Case Hardened,623,63.24,11.21,25.55,28.86,16.9,54.24
Skeleton Knife,Case Hardened,920,2.91,3.02,94.07,11.68,5.56,82.76
Skeleton Knife,Case Hardened,606,13.41,7.64,78.95,68.27,10.66,21.08
Skeleton Knife,Case Hardened,175,28.44,8.7,62.86,0.43,0.62,98.94
Skeleton Knife,Case Hardened,371,5.64,5.63,88.73,5.54,6.3,88.16
Skeleton Knife,Case Hardened,782,15.44,8.04,76.53,6.83,10.71,82.46
Skeleton Knife,Case Hardened,624,32.22,7.43,60.35,56.07,3.48,40.45
Skeleton Knife,Case Hardened,419,3.47,7.02,89.52,20.75,10.4,68.85
Skeleton Knife,Case Hardened,316,47.56,5.47,46.97,88.73,2.51,8.76
Skeleton Knife,Case Hardened,519,16.11,10.18,73.71,64.51,6.42,29.07
Skeleton Knife,Case Hardened,324,9.22,3.73,87.05,1.68,5.15,93.17
Skeleton Knife,Case Hardened,675,7.6,16.06,76.35,51.17,9.4,39.44
Skeleton Knife,Case Hardened,674,1.22,0.1,98.68,17.68,12.45,69.87
Skeleton Knife,Case Hardened,462,23.81,9.0,67.19,47.49,9.63,42.89
Skeleton Knife,Case Hardened,403,13.11,3.3,83.6,96.64,0.41,2.94
Skeleton Knife,Case Hardened,794,7.38,4.13,88.48,36.21,6.97,56.82
Skeleton Knife,Case Hardened,376,32.41,14.24,53.35,33.95,19.05,47.0
Skeleton Knife,Case Hardened,975,11.2,11.83,76.97,34.66,12.11,53.22
Skeleton Knife,Case Hardened,325,26.54,7.85,65.62,39.61,1.5,58.89
Skeleton Knife,Case Hardened,580,28.69,12.19,59.12,16.35,5.5,78.15
Skeleton Knife,Case Hardened,404,40.1,14.47,45.43,51.59,19.83,28.58
Skeleton Knife,Case Hardened,736,1.56,5.61,92.83,0.59,3.16,96.25
Skeleton Knife,Case Hardened,279,24.9,19.7,55.4,22.6,13.46,63.94
Skeleton Knife,Case Hardened,548,16.44,8.34,75.21,17.16,9.7,73.14
Skeleton Knife,Case Hardened,315,17.44,5.88,76.68,29.05,4.19,66.76
Skeleton Knife,Case Hardened,58,14.79,5.29,79.92,80.11,1.11,18.77
Skeleton Knife,Case Hardened,886,30.78,7.05,62.17,28.2,12.83,58.97
Skeleton Knife,Case Hardened,647,27.03,9.49,63.49,24.33,2.86,72.81
Skeleton Knife,Case Hardened,144,46.7,7.79,45.5,42.3,10.58,47.11
Skeleton Knife,Case Hardened,320,22.76,6.03,71.21,21.6,4.6,73.8
Skeleton Knife,Case Hardened,941,62.9,2.89,34.21,62.73,4.97,32.3
Skeleton Knife,Case Hardened,854,65.31,8.81,25.88,14.4,14.13,71.47
Skeleton Knife,Case Hardened,883,63.2,2.75,34.05,2.07,0.59,97.35
Skeleton Knife,Case Hardened,170,54.27,9.62,36.12,67.62,2.85,29.53
Skeleton Knife,Case Hardened,4,37.29,6.02,56.69,24.36,1.67,73.97
Skeleton Knife,Case Hardened,698,66.36,3.04,30.6,59.66,4.57,35.77
Skeleton Knife,Case Hardened,211,6.93,1.64,91.43,2.39,2.76,94.84
Skeleton Knife,Case Hardened,648,65.13,4.06,30.81,29.62,6.37,64.02
Skeleton Knife,Case Hardened,767,21.57,17.9,60.53,5.31,14.61,80.08
Skeleton Knife,Case Hardened,440,17.32,10.09,72.6,33.39,10.53,56.08
Skeleton Knife,Case Hardened,552,32.33,4.61,63.06,14.24,3.8,81.96
Skeleton Knife,Case Hardened,15,33.97,20.15,45.88,39.5,17.12,43.38
Skeleton Knife,Case Hardened,179,49.85,1.76,48.39,58.11,5.07,36.82
Skeleton Knife,Case Hardened,292,10.31,7.43,82.26,49.9,6.62,43.47
Skeleton Knife,Case Hardened,930,30.93,16.23,52.84,42.8,16.99,40.21
Skeleton Knife,Case Hardened,152,9.59,15.3,75.11,6.33,3.28,90.39
Skeleton Knife,Case Hardened,263,0.71,2.49,96.8,3.24,1.26,95.49
Skeleton Knife,Case Hardened,506,34.44,1.18,64.38,31.31,2.67,66.02
Skeleton Knife,Case Hardened,645,9.92,2.69,87.38,4.98,2.09,92.93
Skeleton Knife,Case Hardened,758,11.27,14.02,74.71,15.82,6.58,77.61
Skeleton Knife,Case Hardened,483,17.62,6.84,75.53,19.1,17.08,63.81
Skeleton Knife,Case Hardened,797,16.77,6.76,76.47,54.22,0.7,45.07
Skeleton Knife,Case Hardened,575,77.91,5.63,16.47,1.8,0.53,97.67
Skeleton Knife,Case Hardened,863,54.03,13.52,32.46,11.08,16.6,72.32
Skeleton Knife,Case Hardened,151,17.44,6.04,76.52,40.18,3.52,56.3
Skeleton Knife,Case Hardened,203,44.19,4.28,51.53,50.76,2.78,46.46
Skeleton Knife,Case Hardened,288,7.68,3.79,88.53,72.03,12.0,15.97
Skeleton Knife,Case Hardened,628,8.36,5.48,86.16,69.87,3.75,26.38
Skeleton Knife,Case Hardened,55,67.76,5.72,26.52,80.41,2.75,16.84
Skeleton Knife,Case Hardened,838,33.4,2.67,63.93,12.12,3.11,84.78
Skeleton Knife,Case Hardened,157,50.99,8.77,40.24,62.31,9.81,27.88
Skeleton Knife,Case Hardened,589,5.48,7.95,86.57,32.76,7.79,59.45
Skeleton Knife,Case Hardened,327,2.01,2.35,95.65,29.8,11.42,58.78
Skeleton Knife,Case Hardened,834,9.21,4.93,85.86,0.09,0.4,99.51
Skeleton Knife,Case Hardened,75,36.21,5.95,57.84,43.7,9.29,47.01
Skeleton Knife,Case Hardened,824,17.89,11.01,71.09,1.97,3.96,94.06
Skeleton Knife,Case Hardened,913,0.37,0.15,99.48,9.54,8.87,81.59
Skeleton Knife,Case Hardened,636,51.81,16.51,31.68,38.43,9.52,52.05
Skeleton Knife,Case Hardened,747,11.78,6.26,81.97,4.11,1.71,94.18
Skeleton Knife,Case Hardened,208,3.99,0.68,95.33,0.81,3.24,95.95
Skeleton Knife,Case Hardened,259,27.74,27.59,44.67,2.78,8.91,88.31
Skeleton Knife,Case Hardened,354,0.1,0.03,99.87,33.9,13.12,52.98
Skeleton Knife,Case Hardened,662,63.3,8.97,27.73,18.84,9.15,72.01
Skeleton Knife,Case Hardened,813,2.42,7.91,89.67,0.88,2.34,96.79
Skeleton Knife,Case Hardened,946,25.6,16.46,57.94,51.64,18.9,29.45
Skeleton Knife,Case Hardened,330,10.5,6.12,83.38,0.54,0.33,99.13
Skeleton Knife,Case Hardened,577,64.89,4.39,30.72,87.03,4.57,8.41
Skeleton Knife,Case Hardened,837,31.07,0.68,68.26,51.92,3.5,44.57
Skeleton Knife,Case Hardened,167,16.99,9.5,73.51,59.76,18.89,21.35
Skeleton Knife,Case Hardened,529,4.93,6.4,88.66,67.62,6.49,25.89
Skeleton Knife,Case Hardened,592,20.55,1.43,78.02,24.25,3.63,72.12
Skeleton Knife,Case Hardened,870,27.59,16.86,55.55,16.96,17.37,65.67
Skeleton Knife,Case Hardened,872,43.1,7.93,48.97,50.39,6.05,43.56
Skeleton Knife,Case Hardened,351,47.64,9.13,43.23,73.44,1.53,25.02
Skeleton Knife,Case Hardened,585,14.93,13.15,71.92,85.99,5.14,8.87
Skeleton Knife,Case Hardened,14,93.32,1.24,5.44,44.82,1.84,53.34
Skeleton Knife,Case Hardened,632,12.06,6.88,81.06,60.7,2.46,36.84
Skeleton Knife,Case Hardened,223,61.92,11.55,26.53,26.33,7.46,66.21
Skeleton Knife,Case Hardened,533,25.1,5.3,69.6,60.38,2.44,37.18
Skeleton Knife,Case Hardened,417,6.27,11.46,82.27,46.99,7.37,45.64
Skeleton Knife,Case Hardened,844,56.47,2.47,41.06,25.87,1.47,72.65
Skeleton Knife,Case Hardened,689,48.02,6.48,45.5,51.12,6.19,42.69
Skeleton Knife,Case Hardened,731,52.8,8.68,38.52,31.65,12.14,56.21
Skeleton Knife,Case Hardened,572,9.63,9.09,81.28,35.11,15.83,49.06
Skeleton Knife,Case Hardened,660,30.36,4.95,64.69,52.51,12.04,35.45
Skeleton Knife,Case Hardened,70,43.93,7.02,49.06,18.0,6.42,75.58
Skeleton Knife,Case Hardened,985,65.36,3.09,31.54,9.76,4.5,85.74
Skeleton Knife,Case Hardened,490,35.23,24.57,40.21,2.78,7.63,89.59
Skeleton Knife,Case Hardened,530,23.25,15.46,61.29,2.23,4.93,92.84
Skeleton Knife,Case Hardened,137,41.54,6.02,52.44,33.46,9.2,57.34
Skeleton Knife,Case Hardened,891,59.4,3.32,37.28,15.5,1.68,82.82
Skeleton Knife,Case Hardened,298,26.68,9.22,64.1,54.44,3.44,42.11
Skeleton Knife,Case Hardened,470,55.04,2.01,42.95,3.59,1.58,94.83
Skeleton Knife,Case Hardened,867,4.73,0.72,94.55,55.2,4.01,40.79
Skeleton Knife,Case Hardened,112,35.75,7.81,56.44,16.12,1.62,82.26
Skeleton Knife,Case Hardened,307,0.1,10.64,89.25,5.02,1.49,93.49
Skeleton Knife,Case Hardened,646,27.85,15.04,57.11,32.93,9.41,57.66
Skeleton Knife,Case Hardened,831,29.68,22.55,47.77,28.79,9.79,61.42
Skeleton Knife,Case Hardened,599,62.81,14.02,23.17,24.11,7.23,68.66
Skeleton Knife,Case Hardened,313,52.31,17.5,30.19,18.25,12.23,69.52
Skeleton Knife,Case Hardened,551,0.88,0.45,98.67,47.44,16.82,35.73
Skeleton Knife,Case Hardened,67,15.08,9.12,75.8,60.65,0.89,38.46
Skeleton Knife,Case Hardened,341,19.34,19.7,60.96,34.62,12.8,52.59
Skeleton Knife,Case Hardened,122,37.88,13.72,48.39,32.94,13.51,53.55
Skeleton Knife,Case Hardened,539,17.9,12.61,69.49,6.3,2.25,91.46
Skeleton Knife,Case Hardened,159,0.52,1.34,98.14,0.04,0.04,99.92
Skeleton Knife,Case Hardened,391,36.42,4.59,58.98,11.61,5.69,82.71
Skeleton Knife,Case Hardened,752,8.97,12.9,78.13,17.78,17.65,64.57
Skeleton Knife,Case Hardened,162,11.73,11.93,76.34,51.25,7.15,41.6
Skeleton Knife,Case Hardened,853,63.66,1.11,35.23,40.3,1.83,57.87
Skeleton Knife,Case Hardened,968,10.13,3.21,86.65,21.0,3.48,75.53
Skeleton Knife,Case Hardened,426,39.0,4.59,56.41,1.15,0.49,98.36
Skeleton Knife,Case Hardened,488,56.8,6.89,36.31,4.67,7.14,88.19
Skeleton Knife,Case Hardened,573,23.05,10.81,66.13,33.4,13.49,53.11
Skeleton Knife,Case Hardened,681,10.16,2.65,87.19,87.79,0.28,11.93
