base_skin,weapon,skin,wear,float,pattern,stattrak,price,phase,stickers_count,stickers_total_value,stickers_avg_value,stickers_max_value,stickers_total_over_price,slot0_name,slot0_price,slot1_name,slot1_price,slot2_name,slot2_price,slot3_name,slot3_price,market_hash_name
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.012621808265786861,749,0,2106.9291391980387,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.01039809791090307,649,0,2197.296003455848,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.00887231288865946,656,0,2387.4795101150735,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.011665846772714102,655,0,2395.309863181021,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.009726746116501067,655,0,2152.2214778230045,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.010503221957365614,650,0,2401.2591808804286,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.05070558671663029,363,0,2082.8890360794294,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.05063089400375978,363,0,2118.6275167088666,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.05039302493657996,364,0,2291.048254157922,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.04760638151543777,373,0,2157.446648215353,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.047426186011447866,365,0,1987.694192674671,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03648847239109612,376,0,1935.1040473922249,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03451414196408874,372,0,2263.382365577243,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03568900724388345,376,0,2134.5797377305767,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.0366260603879336,371,0,2046.2627742637817,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03382734022732676,367,0,1927.2892960897607,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.045762087387842446,112,0,2365.6483499479414,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.04587162310152709,108,0,2511.554861346913,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.04320508215874578,109,0,2339.91789307032,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.043039237788718245,106,0,2375.687435597493,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.042677636712373325,116,0,2342.854212596388,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03555925457914399,718,0,2356.546863975018,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03297372979959809,709,0,2214.75746221841,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03581508041602146,713,0,2386.4310591967546,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03340131082929962,715,0,2469.603707613328,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.033640332084960305,717,0,2179.0815881333374,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.036372396501961515,540,0,2316.250163402466,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03420739272697068,543,0,2545.49791998885,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.035511627305527975,539,0,2332.038291184117,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03502022300712291,534,0,2385.7466464808062,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03292888915034678,536,0,2323.6101040230933,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.012889976963728988,524,0,2438.711295007145,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.013276169718370109,523,0,2199.1887248187786,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.012799280133119583,528,0,2028.6355265142097,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.013650609627214904,522,0,2104.880077371785,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.015172878403724726,524,0,2172.94011251406,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03475240709856515,858,0,1700.8715610336883,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03472663439431673,854,0,1767.78606355479,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03560624620452466,854,0,1777.9472391845247,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03568016097740452,860,0,1695.869338325427,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.035085616330547166,857,0,1797.3565647737942,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.046880442318973876,620,0,2362.7824905973384,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.048061277564594385,617,0,2310.835378995809,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.04639546981896984,622,0,2087.3504400018714,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.04768434111047569,613,0,2289.7711021130067,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.04664871270235441,621,0,2322.292427819998,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.007888934828570192,811,0,2436.8205384442513,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.007399385217265018,810,0,2333.4549504262977,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.00886413762202173,809,0,2400.77867431157,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.008885614607415234,811,0,2367.540701934966,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.007281019342355972,808,0,2374.3419693805286,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.030068750507688376,244,0,2404.50152249202,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.030629968283801764,239,0,2002.467966085321,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.029900905366017028,241,0,1996.9110032340006,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.029915643414615375,239,0,2010.7817714069045,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.029915021566766106,245,0,2037.8757907429533,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03564600410796114,434,0,2185.479477115813,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03615672022642543,437,0,2395.3392507938256,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.0331002829874825,435,0,2354.722419233954,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.036003940792460824,437,0,2164.9950548303527,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.032971755978847106,439,0,2191.6802870711354,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.009421287163204707,143,0,2262.6909542317694,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.011496285404707521,146,0,2084.46512590328,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.008613885386004013,148,0,2370.4040364886678,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.01168806793825826,143,0,2138.95479013117,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.011168801422843554,145,0,1979.2818699539441,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.026293644892579276,670,0,2038.5903890448096,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.027019307883226314,671,0,2277.6036871462393,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.027465449517165282,670,0,2292.4226357763646,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.027605833716538693,668,0,1988.5170993092345,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.025564405290200428,672,0,2058.9843829978827,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.00451170890422083,277,0,2335.568797062385,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.0056690157969984094,274,0,2527.63292740041,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.00592392168280827,282,0,2679.028371676207,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.003692163617759297,276,0,2452.108601644502,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.0031960725924733823,277,0,2470.3031573306475,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.02819681323499241,850,0,2205.866449294966,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.02679064685703961,857,0,2039.115773587445,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.026914233401403528,850,0,2042.651658979339,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.02761601437853098,855,0,2187.2708153779486,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.02840726345372089,854,0,2132.7105290739546,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.02738810099930255,517,0,2128.4532170793736,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.027882487466332737,511,0,2224.447359353589,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.031113002607296183,511,0,2118.9729073550966,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.028867661320882563,516,0,1904.1675027658355,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.028561294089427498,516,0,2164.282733478886,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.02828536317770542,717,0,2218.0301968542144,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.026171665965672768,726,0,2375.5596158742446,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.027434694200101264,719,0,2454.3394988514583,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.024546025576546386,722,0,2211.2757306786443,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.026170312015782633,718,0,2423.5884252421956,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.0350079617365268,19,0,2697.312635542957,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.033196828131161406,16,0,2787.628238502971,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.032100828506379644,25,0,2585.646263412649,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.03414709993448088,22,0,2853.633860522868,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.035349330195071686,25,0,2573.297090748713,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.0633593883165423,263,0,3545.584173645173,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.06319964556301413,267,0,4099.051467870976,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.06606516314875026,269,0,3491.8868645404114,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.06408051316260395,263,0,3893.6754221297547,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.06574629902946262,262,0,3442.0170293497176,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.02787905789804204,79,0,2535.2775004779223,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.027933474560285946,79,0,2467.39837625525,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.026824625706178173,80,0,2608.6007872340974,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.026130574190033354,76,0,2593.6256608622793,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.024875445779670588,86,0,2282.707121139941,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.002205363011074021,372,0,5937.407006729042,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.0019995632089638313,376,0,6192.213957474483,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.0,376,0,6360.195072612338,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,1.723398847782245e-05,373,0,6439.532528277129,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.00016318909557541856,378,0,5844.2564358886175,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.022685711694163602,779,0,2903.984157200225,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.023976801596702756,779,0,2858.1894387263924,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
★ Stiletto Knife | Doppler,Stiletto Knife,Doppler,Factory New,0.025898884710753155,779,0,2540.3248294845102,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Stiletto Knife | Doppler (Factory New)
